"station";"x_utm";"y_utm";"WB_name";"TYP_NFS06";"WB_ID";"area";"institution";"type";"typology";"country";"obspoint";"station_depth";"date";"year";"month";"period";"value";"param";"depth";"time"
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-05-02;2006;5;;1.97;"O2";15;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-05-02;2006;5;;-3.68;"O2";20;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-05-02;2006;5;;0.13;"O2";30;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-05-02;2006;5;;-0.62;"O2";40;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-05-02;2006;5;;-2.15;"O2";45;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;7.15;"O2";0;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;6.34;"O2";2;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;6.39;"O2";5;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;6.7;"O2";10;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;2.65;"O2";15;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;-3.63;"O2";20;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;0.07;"O2";30;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;-1.03;"O2";40;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-05-30;2006;5;;-2.15;"O2";44;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;6.69;"O2";0;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;6.71;"O2";2;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;6.16;"O2";5;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;4.58;"O2";10;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;1.03;"O2";15;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;0.39;"O2";20;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;0.54;"O2";30;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;-2.19;"O2";40;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-07-04;2006;7;;-3.18;"O2";44;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;5.99;"O2";0;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;6.02;"O2";2;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;5.96;"O2";5;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;3.24;"O2";10;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;0.85;"O2";15;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;0.09;"O2";20;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;-0.31;"O2";30;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;-4.12;"O2";40;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-08-01;2006;8;;-5.69;"O2";44;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;6.21;"O2";0;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;5.87;"O2";2;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;5.38;"O2";5;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;2.48;"O2";10;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;0.64;"O2";15;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;0.02;"O2";20;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;-0.98;"O2";30;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;-5.11;"O2";40;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-09-05;2006;9;;-6.5;"O2";45;55500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;6.26;"O2";0;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;6.21;"O2";2;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;5.47;"O2";5;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;3.74;"O2";10;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;0.11;"O2";15;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;0.13;"O2";20;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;-1.43;"O2";30;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;-6.19;"O2";40;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-10-03;2006;10;;-7.58;"O2";44;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;6.55;"O2";0;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;6.16;"O2";2;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;5.83;"O2";5;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;2.95;"O2";10;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;0.86;"O2";15;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;-0.35;"O2";20;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;-2.06;"O2";30;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;-5.83;"O2";40;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2006-11-07;2006;11;;-6.59;"O2";45;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;7.41;"O2";0;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;7.33;"O2";2;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;6.28;"O2";5;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;5.77;"O2";10;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;0.88;"O2";15;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;-0.31;"O2";20;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;-1.75;"O2";30;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;-4.08;"O2";40;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2006-12-05;2006;12;;-4.93;"O2";44;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;7.6;"O2";1;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;7.3;"O2";2;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;5.8;"O2";5;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;3;"O2";10;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;1.1;"O2";15;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;0;"O2";20;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;0;"O2";30;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-01-09;2007;1;;0;"O2";43;53700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;6.8;"O2";1;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;5.9;"O2";2;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;5.8;"O2";5;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;4.4;"O2";10;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;3.8;"O2";15;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;0.2;"O2";20;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;0;"O2";30;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-02-06;2007;2;;0;"O2";40;49200
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;8.1;"O2";1;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;8.1;"O2";2;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;7.8;"O2";5;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;7.3;"O2";10;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;3.4;"O2";15;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;0;"O2";20;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;0;"O2";30;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-03-06;2007;3;;0;"O2";40;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;9.3;"O2";1;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;8.7;"O2";2;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;7.3;"O2";5;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;5;"O2";10;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;2.5;"O2";15;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;0;"O2";20;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;0;"O2";30;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-04-03;2007;4;;0;"O2";40;47400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;7.4;"O2";1;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;7.4;"O2";2;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;7;"O2";5;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;5;"O2";10;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;2.8;"O2";15;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;0;"O2";20;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;0;"O2";30;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-05-02;2007;5;;0;"O2";45;45840
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;6.3;"O2";1;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;6.4;"O2";2;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;6.2;"O2";5;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;5;"O2";10;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;0.9;"O2";15;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;0.2;"O2";20;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;0;"O2";30;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2007-06-04;2007;6;;0;"O2";40;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;5.8;"O2";1;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;5.2;"O2";2;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;5.1;"O2";5;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;4.5;"O2";10;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;2.6;"O2";15;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;0;"O2";20;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;0;"O2";30;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-07-03;2007;7;;0;"O2";40;45900
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;7;"O2";1;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;4.5;"O2";2;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;4;"O2";5;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;2.8;"O2";10;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;1.8;"O2";15;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;-2.87;"O2";20;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;-8.52;"O2";30;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2007-08-07;2007;8;;-10.59;"O2";40;47700
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;5.5;"O2";1;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;5.3;"O2";2;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;4.3;"O2";5;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;1.1;"O2";10;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;1.1;"O2";15;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;-0.85;"O2";20;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;-6.05;"O2";30;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";48;2007-09-04;2007;9;;-9.73;"O2";40;46500
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;6.4;"O2";1;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;5.9;"O2";2;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;5.5;"O2";5;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;1.9;"O2";10;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;-3.94;"O2";15;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;-3.23;"O2";20;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;-7.49;"O2";30;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-10-02;2007;10;;-10.45;"O2";40;44400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;6.6;"O2";1;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;6.4;"O2";2;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;6.3;"O2";5;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;3.2;"O2";10;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;-0.08;"O2";15;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;-1.84;"O2";20;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;-8.57;"O2";30;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";44;2007-11-06;2007;11;;-11.04;"O2";40;50400
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;6.6;"O2";1;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;6.2;"O2";2;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;5.8;"O2";5;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;2.9;"O2";10;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;1.1;"O2";15;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;0.4;"O2";20;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;0;"O2";30;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";43;2007-12-04;2007;12;;0;"O2";40;54000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;7.96;"O2";0;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;7.86;"O2";2;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;7.44;"O2";5;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;5.57;"O2";10;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;2.43;"O2";15;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;0.24;"O2";20;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;-3.94;"O2";30;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;-5.87;"O2";40;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-01-08;2008;1;;-5.47;"O2";44;51000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;9.21;"O2";0;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;8.04;"O2";2;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;7.84;"O2";5;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;7.16;"O2";10;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;4.35;"O2";15;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;0.23;"O2";20;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;-3.54;"O2";30;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;-5.52;"O2";40;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-02-05;2008;2;;-6.14;"O2";45;48000
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;8.03;"O2";0;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;7.7;"O2";2;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;7.64;"O2";5;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;6.85;"O2";10;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;4.99;"O2";15;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;-0.22;"O2";20;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;-3.81;"O2";30;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;-5.2;"O2";40;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";46;2008-03-04;2008;3;;-6.68;"O2";45;51600
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;9.81;"O2";0;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;10.71;"O2";2;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;7.83;"O2";5;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;4.71;"O2";10;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;3.63;"O2";15;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;2.08;"O2";20;46800
"BYFJORDEN";;;"Byfjorden";;;;"SMHI";;;;"BYFJORDEN";45;2008-04-01;2008;4;;-4.66;"O2";30;46800
